"CourseMajor";"CourseID";"ID";"CourseName";"CreditHour";"LectureHour";"LabHour";"Attribute";"GradeMode";"Prerequisite";"Corequisite"
"PHYS";"PHYS 4350E";"4350E";"Musical Acoustics for Science and Engineering Majors";3;3;0;"Exclude from 3-peat Processing|009|Topics";"1";"PHYS 2425 and PHYS 2435";""
"PHYS";"PHYS 4350F";"4350F";"Astronomical Spectroscopy";3;3;0;"Exclude from 3-peat Processing|009|Topics";"1";"";""
"PHYS";"PHYS 4350G";"4350G";"Nuclear and Particle Physics";3;3;0;"Exclude from 3-peat Processing|009|Topics";"1";"PHYS 2425 and PHYS 3312";""
"PHYS";"PHYS 4360";"4360";"Physics Cognition and Pedagogy II";3;3;0;"009 047";"1";"PHYS 3210";""
"PS";"PS 2304";"2304";"Introduction to Political Science";3;3;0;"";"1";"POSI 2310 or POSI 2320 ";""
"PS";"PS 3300";"3300";"Basic Political Ideas";3;3;0;"047";"1";"";""
"PS";"PS 3301";"3301";"Basic Political Institutions";3;3;0;"047";"1";"";""
"PS";"PS 3311";"3311";"American Political Thought: From the Colonial Period to Civil War";3;3;0;"047";"1";"";"PS 3300 or PS 3301 or POSI 3300 or POSI 3301 "
"PS";"PS 3312";"3312";"American Political Thought: From Reconstruction to Present";3;3;0;"047";"1";"";"PS 3300 or PS 3301 or POSI 3300 or POSI 3301 "
"PS";"PS 3313";"3313";"Contemporary Political Theory";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3314";"3314";"Politics and Personality";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3315";"3315";"Quantitative Research in Political Science";3;3;0;"047";"1";"MATH 1312 or MATH 1315 or MATH 1316 or MATH 1317 or MATH 1319 or MATH 1329 or MATH 2321 or MATH 2417 or MATH 2471 or HON 2302A or HON 2302B";"PS 3300 or PS 3301 "
"PS";"PS 3321";"3321";"Campaigns and Elections";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3322";"3322";"Political Parties and Party Politics";3;3;0;"047";"1";"";""
"PS";"PS 3323";"3323";"Congress and the Legislative Process";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3324";"3324";"The American Presidency";3;3;0;"047";"1";"";""
"PS";"PS 3325";"3325";"State and Local Government";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3326";"3326";"Issues and Interest Groups: Power and Pressure in America";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3327";"3327";"The American Founding";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3328";"3328";"Politics in Film";3;3;0;"047";"1";"";""
"PS";"PS 3331";"3331";"The Supreme Court and the Judicial Process";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3332";"3332";"Constitutional Law: Basic Structures and Principles";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3333";"3333";"Constitutional Law: Individual Liberties";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3334";"3334";"Civil Law in American Society";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3341";"3341";"Comparative Politics";3;3;0;"047";"1";"";""
"PS";"PS 3342";"3342";"African Politics";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3343";"3343";"Government and Politics of Latin America";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3344";"3344";"Government and Politics of Europe";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3345";"3345";"Government and Politics of Russia";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3346";"3346";"Government and Politics of Asia";3;3;0;"022";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3347";"3347";"Politics of Modern Southeast Asia";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3348";"3348";"Revolution and Nationalism";3;3;0;"045 022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3349";"3349";"Latin America Party Politics: Theory and Practice";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 3351";"3351";"Introduction to International Studies";3;3;0;"022 047";"1";"";""
"PS";"PS 3352";"3352";"Theories of International Politics";3;3;0;"022 047";"1";"";""
"PS";"PS 3353";"3353";"Issues in World Politics";3;3;0;"022 047";"1";"";""
"PS";"PS 3354";"3354";"United States-Latin America Relations";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4310A";"4310A";"Natural Law and Virtue Ethics";3;3;0;"045 047";"1";"";"PS 3300 or PS 3301 or POSI 3300 or POSI 3301 "
"PS";"PS 4310B";"4310B";" on Freedom of Speech and Thought";3;0;0;"045 047";"1";"";"PS 3300 or PS 3301"
"PS";"PS 4311";"4311";"Ancient and Medieval Political Thought (Greeks to 1600)";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4312";"4312";"Modern Political Theory (1600 - 1900)";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4313";"4313";"The Holocaust";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4314";"4314";"Liberalism and Its Critics";3;3;0;"047";"1";"";"PS 3300 or PS 3301 or POSI 3300 or POSI 3301 "
"PS";"PS 4315";"4315";"The Politics of Dystopia";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4320A";"4320A";"American Political Culture";3;3;0;"045 047";"1";"";"PS 3300 or PS 3301 or POSI 3300 or POSI 3301 "
"PS";"PS 4320B";"4320B";"The Evolution of the United States Constitution";3;3;0;"045 047";"1";"";""
"PS";"PS 4321";"4321";"American Foreign Policy";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4322";"4322";"African American Politics";3;3;0;"047";"1";"";"PS 3300 or PS 3301 or POSI 3300 or POSI 3301 "
"PS";"PS 4323";"4323";"Latina/o Politics";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4324";"4324";"Women in Politics";3;3;0;"022 047";"1";"";""
"PS";"PS 4325";"4325";"Texas Politics";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4326";"4326";"Media and Public Opinion";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4327";"4327";"Religion and American Public Life";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4330A";"4330A";"Environmental Law & Policy";3;3;0;"045 047";"1";"";"PS 3300 or PS 3301 or POSI 3300 or POSI 3301 "
"PS";"PS 4331";"4331";"Islamic Law and Politics";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4332";"4332";"The Politics of U.S. Economic Policy";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4333";"4333";"Issues in Law and Public Policy";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4334";"4334";"Legal Theories and Research";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4340A";"4340A";"Government and Politics of Japan";3;3;0;"045 047";"1";"";"PS 3300 or PS 3301 or POSI 3300 or POSI 3301 "
"PS";"PS 4340B";"4340B";"Authoritarian Regimes";3;3;0;"045 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4340C";"4340C";"Comparative Political Institutions";3;3;0;"045 ";"1";"";""
"PS";"PS 4340D";"4340D";"Mexican Politics";3;3;0;"045 ";"1";"";""
"PS";"PS 4340E";"4340E";"Civil War";3;3;0;"045 047";"1";"";""
"PS";"PS 4341";"4341";"Civil-Military Relations in Comparative Politics";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4342";"4342";"Economic Development in Latin America";3;3;0;"047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4343";"4343";"Politics of Democratization in Developing Countries";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4344";"4344";"Politics of Extremism";3;3;0;"022 047";"1";"";"PS 3300 or PS 3301 "
"PS";"PS 4345";"4345";"Model International Institution Competition";3;3;0;"022 047";"1";"";""
"PS";"PS 4346";"4346";"Organization of American States";3;3;0;"047";"1";"";""
"PS";"PS 4350A";"4350A";"U.S. National Affairs and Homeland Security";3;3;0;"045 047";"1";"";"PS 3300 or PS 3301 or POSI 3300 or POSI 3301 "
"PS";"PS 4351";"4351";"International Conflict and Security";3;3;0;"022 047";"1";"";""
"PS";"PS 4352";"4352";"International Law";3;3;0;"022 047";"1";"";""
"PS";"PS 4353";"4353";"International Organizations";3;3;0;"022 047";"1";"PS 3300 or PS 3301 ";""
"PS";"PS 4354";"4354";"Politics of International Economic Relations";3;3;0;"022 047";"1";"";""
"PS";"PS 4355";"4355";"US National Security Strategy";3;3;0;"047";"1";"PS 3300 or PS 3301 ";""
"PS";"PS 4379";"4379";"Independent Study";3;3;0;"047";"1";"Instructor approval";"PS 3300 or PS 3301 "
"PS";"PS 4380";"4380";"Internship in Government";3;0;15;"045 047";"1";"PS 3300 or PS 3301 ";""
"PS";"PS 4398";"4398";"Practicum in Political Science: Concepts, Resources, and Applications in the Study of Politics";3;3;3;"047";"1";"PS 3300 or PS 3301 ";""
"PS";"PS 4399";"4399";"Senior Seminar in Political Science";3;3;0;"045 047";"1";"Instructor approval";""
"PS";"PS 4680";"4680";"Internship in Government";6;0;20;"022 047";"1";"PS 3300 or PS 3301 ";""
"POSI";"POSI 2310";"2310";"Principles of American Government";3;3;0;"070";"1";"";""
"POR";"POR 1410";"1410";"Beginning Portuguese 1";4;3;1;"022";"1";"";""
"POR";"POR 1420";"1420";"Beginning Portuguese II";4;3;1;"022";"1";"POR 1410";""
"POR";"POR 2310";"2310";"Intermediate Portuguese I";3;3;0;"022";"1";"POR 1420";""
"POR";"POR 2320";"2320";"Intermediate Portuguese II";3;3;0;"022";"1";"POR 2310";""
"POR";"POR 3308";"3308";"Advanced Composition and Conversation through the Brazilian Short Story";3;3;0;"045 022 044";"1";"POR 2320";""
"PSY";"PSY 1300";"1300";"Introduction to Psychology";3;3;0;"080";"1";"";"PSYC 2301"
"PSY";"PSY 2100";"2100";"Professional Seminar c";1;1;0;"";"1";"PSY 1300";""
"PSY";"PSY 2101";"2101";"Introduction to Statistics Laboratory";1;0;2;"";"1";"PSY 1300";"PSY 2301"
"PSY";"PSY 2301";"2301";"Introduction to Statistics";3;3;0;"";"1";"PSY 1300 and [MATH 1312 or MATH 1315 or MATH 1317 or MATH 1319 or MATH 2321 or MATH 2417 or MATH 2471]  ";""
"PSY";"PSY 2311";"2311";"Psychology of Human Sexuality";3;3;0;"022";"1";"";""
"PSY";"PSY 3300";"3300";"Lifespan Development";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3312";"3312";"Adolescent Psychology";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3313";"3313";"Psychology of Adulthood and Aging";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3314";"3314";"Psychology of Consciousness";3;3;0;"047";"1";"PSY 1300";""
"PSY";"PSY 3315";"3315";"Psychopathology";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3316";"3316";"Personality Psychology";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3321";"3321";"Sensation and Perception";3;3;0;"047";"1";"PSY 1300 and PSY 3402  ";""
"PSY";"PSY 3322";"3322";"Brain and Behavior";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3323";"3323";"Evolution and Behavior";3;3;0;"";"1";"PSY 1300 and PSY 3300  ";""
"PSY";"PSY 3325";"3325";"Psychology of Persuasion";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3331";"3331";"Social Psychology";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3332";"3332";"Psychology of Women";3;3;0;"022 047";"1";"PSY 1300";""
"PSY";"PSY 3333";"3333";"Industrial Psychology";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3334";"3334";"Psychology of Human Diversity";3;3;0;"022 047";"1";"PSY 1300";""
"PSY";"PSY 3335";"3335";"Forensic Psychology";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3336";"3336";"Sport Psychology";3;3;0;"";"1";"PSY 1300";""
"PSY";"PSY 3337";"3337";"Psychology of Prejudice, Discrimination, and Hate";3;3;0;"022";"1";"PSY 1300";""
"PSY";"PSY 3338";"3338";"Service Learning: Protecting the Vulnerable";3;3;0;"";"1";"PSY 1300  and instructor approval";""
"PSY";"PSY 3341";"3341";"Cognitive Processes";3;3;0;"047";"1";"PSY 1300 and PSY 3402";""
"PSY";"PSY 3350";"3350";"Cognitive Behavioral Therapies";3;3;0;"047";"1";"PSY 1300";""
"PSY";"PSY 3361";"3361";"Health Psychology";3;3;0;"047";"1";"PSY 1300 ";""
"PSY";"PSY 3402";"3402";"Experimental and Research Methods";4;3;2;"047";"1";"PSY 1300 and PSY 2101 and PSY 2301";""
"PSY";"PSY 3404";"3404";"Advanced Research Methods";4;3;2;"047";"1";"PSY 1300  and PSY 3402";""
"PSY";"PSY 4318";"4318";"Psychological Tests and Measurements";3;3;0;"";"1";"PSY 1300 and PSY 2101 and PSY 2301";""
"PSY";"PSY 4342";"4342";"Learning and Memory";3;3;0;"047";"1";"PSY 1300 and PSY 3402";""
"PSY";"PSY 4350";"4350";"Reality Therapy/Choice Theory";3;3;0;"047";"1";"PSY 1300 ";""
"PSY";"PSY 4352";"4352";"Introduction to Clinical Psychology";3;3;0;"047";"1";"PSY 1300 ";""
"PSY";"PSY 4390B";"4390B";"Emotion and Human Behavior";3;3;0;"045";"1";"";""
"PSY";"PSY 4390N";"4390N";"Psychopharmacology";3;3;0;"045";"1";"PSY 1300 ";""
"PSY";"PSY 4390P";"4390P";"Human Factors and Ergonomics";3;3;0;"045";"1";"PSY 1300 ";""
"PSY";"PSY 4390Q";"4390Q";"Introduction to Developmental Disabilities";3;3;0;"045";"1";"PSY 1300 and PSY 3315";""
"PSY";"PSY 4390R";"4390R";"Intermediate Statistics";3;3;0;"045";"1";"PSY 1300 and PSY 2101 and PSY 2301 ";""
"PSY";"PSY 4390S";"4390S";"Latinx Psychology";3;3;0;"045 047";"1";"PSY 1300";""
"PSY";"PSY 4391";"4391";"History and Theory";3;3;0;"047";"1";"PSY 1300 and PSY 3402 and instructor approval";""
"PSY";"PSY 4393";"4393";"International Psychology";3;3;0;"047";"1";"PSY 1300 ";""
"PSY";"PSY 4395";"4395";"Individual Study";3;3;0;"045 047";"1";"PSY 1300 and PSY 3402 and instructor approval";""
"PSY";"PSY 4396";"4396";"Internship in Psychology";3;0;10;"045";"1";"Instructor approval";""
"PA";"PA 3300";"3300";"Introduction to Public and Nonprofit Administration";3;3;0;"040";"1";"";""
"PA";"PA 3301";"3301";"Political Institutions and Public Service";3;3;0;"040";"1";"";""
"PA";"PA 3310";"3310";"Public Finance Administration";3;3;0;"";"1";"MATH 1312 or MATH 1315 or MATH 1316 or MATH 1317 or MATH 1319 or MATH 1329 or MATH 2321 or MATH 2417 or MATH 2471 or HON 2302A or HON 2302B ";""
"PA";"PA 3311";"3311";"Analytical Techniques";3;3;0;"";"1";"MATH 1312 or MATH 1315 or MATH 1316 or MATH 1317 or MATH 1319 or MATH 1329 or MATH 2321 or MATH 2417 or MATH 2471 or HON 2302A or HON 2302B ";""
"PA";"PA 3314";"3314";"State and Local Government";3;3;0;"040";"1";"";"PA 3301"
"PA";"PA 3316";"3316";"Metropolitan Politics";3;3;0;"020 040";"1";"";""
"PA";"PA 3330";"3330";"Public Personnel and Human Resource Administration";3;3;0;"040";"1";"";""
"PA";"PA 3340";"3340";"Administrative Law";3;3;0;"040";"1";"";""
"PA";"PA 3350";"3350";"Public Policy Process";3;3;3;"040";"1";"";""
"PA";"PA 3351";"3351";"Urban Management and Regional Policy";3;3;0;"040";"1";"";"PA 3301"
"PA";"PA 4340";"4340";"Issues in Law and Public Policy";3;3;0;"040";"1";"";"PA 3301"
"PA";"PA 4352";"4352";"Comparative Public Administration";3;3;0;"040";"1";"";"PA 3301"
"PA";"PA 4362";"4362";"Government, Nonprofit and American Business";3;3;0;"040";"1";"";"PA 3301"
"PA";"PA 4370";"4370";"Ethics in American Government";3;3;0;"040";"1";"";"PA 3301"
"PA";"PA 4389";"4389";"Internship in Public Administration";3;0;15;"045 020 040";"1";"Instructor approval";""
"PA";"PA 4398";"4398";"Research in Public Administration";3;3;0;"040";"1";"Instructor approval";""
"PH";"PH 1310";"1310";"Foundations of Personal Health";3;3;0;"";"1";"";""
"PH";"PH 1320";"1320";"Introduction to Public Health";3;3;0;"";"1";"";""
"PH";"PH 2338";"2338";"Substance Use and Abuse";3;3;0;"";"1";"";""
"PH";"PH 2340";"2340";"Community Health";3;3;0;"";"1";"";"PH 1320"
"PH";"PH 3301";"3301";"Environmental Health";3;3;0;"";"1";"";""
"PH";"PH 3315";"3315";"Statistics in Public Health";3;3;0;"022";"1";"MATH 1312 or MATH 1315 or MATH 1317 or MATH 1319 or MATH 1329 or MATH 2321 or MATH 2417 or MATH 2471";""
"PH";"PH 3321";"3321";"Health in the School Setting";3;3;0;"";"1";"";""
"PH";"PH 3330";"3330";"Inclusion and Diversity in Women's Health";3;3;0;"";"1";"";""
"PH";"PH 3348";"3348";"Prevention of Disease";3;3;0;"";"1";"";""
"PH";"PH 3350";"3350";"Consumer Health";3;3;0;"";"1";"";""
"PH";"PH 3360";"3360";"Issues in Human Sexuality";3;3;0;"";"1";"";""
"PH";"PH 3370";"3370";"Epidemiology";3;3;0;"";"1";"MATH 1312 or MATH 1315 or MATH 1317 or MATH 1319 or MATH 1329 or MATH 2321 or MATH 2417 or MATH 2471 or HON 2302A or HON 2302B";""
"PH";"PH 3374";"3374";"Global Health";3;3;0;"";"1";"";""
"PH";"PH 3376";"3376";"Worksite Health Promotion";3;3;0;"";"1";"";""
"PH";"PH 4100";"4100";"Professional Development in Public Health";1;1;0;"";"1";"";""
"PH";"PH 4330A";"4330A";"Health Disparities";3;3;0;"045 022";"1";"";""
"PH";"PH 4335";"4335";"Public Health Leadership";3;3;0;"022";"1";"";""
"PH";"PH 4336";"4336";"Health Behavior Theory";3;3;0;"022";"1";"PH 1320 and PH 2340";""
"PH";"PH 4347";"4347";"Independent Study in Public Health";3;3;0;"045";"1";"Instructor approval";""
"PH";"PH 4360";"4360";"Internship in Public Health";3;0;20;"045 022";"1";"PH 4100 and a minimum 3.0 major GPA and departmental approval";"PH 4640"
"PH";"PH 4640";"4640";"Public Health Program Planning and Evaluation";6;6;0;"022";"1";"PH 1320 and PH 2340";"PH 4336"
"PH";"PH 4660";"4660";"Internship in Public Health";6;0;40;"022";"1";"PH 4100 and PH 4640 and a minimum 3.0 major GPA and departmental approval";""
"QMST";"QMST 2300";"2300";"Introduction to Analytics";3;3;0;"009";"1";"";""
"QMST";"QMST 2333";"2333";"Business Statistics";3;3;0;"009";"1";"CIS 1323 and [MATH 1329 or MATH 2331 or MATH 2471]";""
"QMST";"QMST 3334";"3334";"Statistical Modeling";3;3;0;"009";"1";"[QMST 2333 or MATH 2328]";""
"QMST";"QMST 3339";"3339";"Data Mining and Visualization";3;3;0;"009";"1";"QMST 2333 or MATH 2328 or [QMST 2300 and [GEO 3301 or PSY 2301 or IE 3320 or SOCI 3307 or PH 3315]]";""
"QMST";"QMST 3341";"3341";"Computational Methods for Analytics";3;3;0;"009";"1";"QMST 2333 or MATH 2328 or [QMST 2300 and [GEO 3301 or PSY 2301 or IE 3320 or SOCI 3307 or PH 3315]]";""
"QMST";"QMST 4314";"4314";"Decision Analytics";3;3;0;"009";"1";"";""
"QMST";"QMST 4320";"4320";"Data Analytics";3;3;0;"009";"1";"QMST 3339 or QMST 3341";""
"QMST";"QMST 4373D";"4373D";"Operations Analytics";3;3;0;"009 045";"1";"";""
"QMST";"QMST 4373E";"4373E";"Predictive Analytics";3;3;0;"009 045";"1";"QMST 3339";""
"RTT";"RTT 3120";"3120";"Clinical Simulation Lab I";1;0;4;"009";"1";"";""
"RTT";"RTT 3121";"3121";"Clinical Simulation Lab II";1;0;4;"009";"1";"";""
"RTT";"RTT 3220";"3220";"Directed Clinical Learning I";2;1;16;"009";"1";"";""
"RTT";"RTT 3221";"3221";"Directed Clinical Learning II";2;1;16;"009";"1";"";""
"RTT";"RTT 3300";"3300";"Patient Care in Radiation Oncology";3;3;0;"009";"1";"";""
"RTT";"RTT 3301";"3301";"Introduction to Radiation Oncology";3;3;0;"009 044";"1";"";""
"RTT";"RTT 3302";"3302";"Radiologic Science and Medical Imaging";3;3;0;"009";"1";"";""
"RTT";"RTT 3310";"3310";"Physics of Radiation Therapy I";3;3;0;"009";"1";"";""
"RTT";"RTT 3314";"3314";"Radiation Therapy Sectional Anatomy";3;3;0;"009";"1";"";""
"RTT";"RTT 3350";"3350";"Radiobiology";3;3;0;"009";"1";"";""
"RTT";"RTT 4120";"4120";"Clinical Simulation Lab III";1;0;4;"009";"1";"";""
"RTT";"RTT 4121";"4121";"Clinical Simulation Lab IV";1;0;4;"009";"1";"";""
"RTT";"RTT 4122";"4122";"Clinical Simulation Lab V";1;0;4;"009";"1";"";""
"RTT";"RTT 4189";"4189";"Radiation Therapy Literary Scholarship and Manuscript Writing";1;1;0;"009 044";"1";"";""
"RTT";"RTT 4190";"4190";"Professional Issues in Radiation Therapy";1;1;0;"009 045";"1";"";""
"RTT";"RTT 4191";"4191";"Radiation Therapy Seminar";1;1;0;"009";"1";"";""
"RTT";"RTT 4220";"4220";"Directed Clinical Learning III";2;1;16;"009";"1";"";""
"RTT";"RTT 4221";"4221";"Directed Clinical Learning IV";2;1;24;"009";"1";"";""
"RTT";"RTT 4222";"4222";"Directed Clinical Learning V";2;1;24;"009";"1";"";""
"RTT";"RTT 4291";"4291";"Radiation Therapy Registry Review";2;2;0;"009";"1";"";""
"RTT";"RTT 4310";"4310";"hysics of Radiation Therapy II";3;3;0;"009";"1";"";""
"RTT";"RTT 4330";"4330";"Quality Assurance";3;3;0;"009";"1";"";""
"RTT";"RTT 4331";"4331";"Operational Issues in Radiation Therapy";3;3;0;"009 044";"1";"";""
"RTT";"RTT 4360";"4360";"Dosimetry I";3;3;0;"009";"1";"";""
"RTT";"RTT 4361";"4361";"Dosimetry II";3;3;0;"009 047";"1";"";""
"RTT";"RTT 4370";"4370";"Clinical Radiation Oncology I";3;3;0;"009";"1";"";""
"RTT";"RTT 4371";"4371";"Clinical Radiation Oncology II";3;3;0;"009";"1";"RTT 4370";""
"RDG";"RDG 3312";"3312";"Reading and Writing Instruction for Children with Special Needs";3;3;0;"022";"1";"";""
"RDG";"RDG 3315";"3315";"Assessing Literacy: Early Childhood Through Grade Six";3;3;0;"";"1";"Department Approval";""
"RDG";"RDG 3320";"3320";"Integrating Reading and Writing";3;3;0;"022 044";"1";"";""
"RDG";"RDG 3321";"3321";"Literacy Instruction for Early Childhood Through Grade Six";3;3;0;"044";"1";"Department Approval";""
"RDG";"RDG 3323";"3323";"Teaching Literacies in the Content Areas";3;3;0;"";"1";"Department Approval";""
"RDG";"RDG 4310";"4310";"Content Reading";3;3;3;"";"1";"Department Approval";""
"RDG";"RDG 4320";"4320";"Language and Literacy in Diverse Communities";3;3;0;"022";"1";"CI 2311";""
"RDG";"RDG 4330";"4330";"Teaching Reading/Language Arts in Middle School";3;3;0;"044";"1";"";""
"RDG";"RDG 4380";"4380";"Independent Study in Reading Instruction";3;3;0;"045";"1";"";""
"REC";"REC 1310";"1310";"Introduction to Recreation and Leisure Services";3;3;0;"";"1";"";""
"REC";"REC 1330";"1330";"Introduction to Outdoor Recreation";3;3;0;"";"1";"";""
"REC";"REC 1370";"1370";"Introduction to Therapeutic Recreation";3;3;0;"";"1";"";""
"REC";"REC 2330";"2330";"Leadership in Recreation and Leisure Services";3;2;2;"";"1";"";""
"REC";"REC 2335";"2335";"Recreation Program Development";3;3;0;"";"1";"REC 1310 and REC 2330 ";""
"REC";"REC 2336";"2336";"Directed Field Experience in Programming Recreation";3;3;0;"";"1";"REC 2335";""
"REC";"REC 2370";"2370";"Planning Therapeutic Recreation Services";3;3;0;"";"1";"REC 1370";"1310"
"REC";"REC 3325";"3325";"Recreation Administration";3;3;0;"";"1";"REC 2335 and [MATH 1312 or MATH 1315 or MATH 1317 or MATH 1319 or MATH 1329 or MATH 2321 or MATH 2417 or MATH 2471 or HON 2302A] ";""
"REC";"REC 3335";"3335";"Advanced Recreation Program Development";3;3;0;"";"1";"REC 2335";""
"REC";"REC 3340";"3340";"Recreation Facilities Operations & Maintenance";3;3;0;"";"1";"REC 2335";""
"REC";"REC 3351";"3351";"Evaluation of Leisure Service Programming";3;3;0;"044";"1";"REC 2335";""
"REC";"REC 3370";"3370";"Assessment and Documentation in Therapeutic Recreation";3;3;0;"";"1";"HIM 2360 and REC 1370 and REC 2370";""
"REC";"REC 3371";"3371";"Facilitation & Processing in Therapeutic Recreation";3;3;0;"";"1";"REC 1370 and REC 2370";"PSY 3300 and PSY 3315"
"REC";"REC 4318G";"4318G";"Cross Cultural Studies in Recreation & Sport Facility Design";3;3;0;"045";"1";"";""
"REC";"REC 4318H";"4318H";"Recreation & Sport Research in a Cross-Cultural Context";3;3;0;"045";"1";"";""
"REC";"REC 4330";"4330";"Entrepreneurial Recreation Management";3;3;0;"";"1";"REC 2335";""
"REC";"REC 4335";"4335";"Outdoor Recreation Programming";3;3;0;"";"1";"REC 1330 and REC 2335";""
"REC";"REC 4337";"4337";"Independent Study in Recreation Administration";3;3;0;"044 045";"1";"";""
"REC";"REC 4350";"4350";"Theories and Methods of Supervision in Recreation and Leisure Services";3;3;0;"";"1";"REC 2335";"REC 4380"
"REC";"REC 4370";"4370";"Principles of Therapeutic Recreation";3;3;0;"";"1";"REC 1370 and REC 2370 and REC 3370 and REC 3371";""
"REC";"REC 4371";"4371";"Application of Evidence-Based Practice in Therapeutic Recreation";3;3;0;"";"1";"REC 3370 and REC 3371";""
"REC";"REC 4380";"4380";"Seminar in Recreation";3;3;0;"044";"1";"Department Approval";"REC 4350"
"REC";"REC 4680";"4680";"Internship in Recreation Administration";6;0;30;"";"1";"REC 1310 and REC 2335 and REC 2336 and REC 3325 and REC 4380";""
"REC";"REC 4681";"4681";"Internship in Therapeutic Recreation";6;0;35;"";"1";"REC 1310 and REC 1370 and REC 2335 and REC 2336 and REC 2370 and REC 3325 and REC 3370 and REC 3371 and REC 4370 and REC 4371 and REC 4380";""
"REL";"REL 1300";"1300";"World Religions";3;3;0;"022 040 044";"1";"";""
"REL";"REL 2310";"2310";"Introduction to the Hebrew Bible";3;3;0;"022";"1";"";""
"REL";"REL 2315";"2315";"Introduction to the New Testament";3;3;0;"";"1";"";""
"REL";"REL 2321";"2321";"Founders, Prophets and Saints";3;3;0;"022 044 045";"1";"";""
"REL";"REL 2330";"2330";"What is Religion?";3;3;0;"044";"1";"";""
"REL";"REL 2350";"2350";"Mediterranean and European Religions";3;3;0;"022";"1";"";""
"REL";"REL 2360";"2360";"Asian Religious Traditions";3;3;0;"022 044";"1";"";""
"REL";"REL 3320";"3320";"Judaism";3;3;0;"044";"1";"";""
"REL";"REL 3330";"3330";"Religious Controversy in America";3;3;0;"044";"1";"";""
"REL";"REL 3335";"3335";"Cults and New Religious Movements";3;3;0;"044";"1";"";""
"REL";"REL 3340";"3340";"Religion, Literature, and the Arts";3;3;0;"044 045";"1";"";""
"REL";"REL 3342";"3342";"The Homeric Epic: The Illiad and the Odyssey";3;3;0;"044 045";"1";"";""
"REL";"REL 3341A";"3361A";"Religion and Film";3;3;0;"044 045";"1";"";""
"REL";"REL 3361B";"3361B";"Mysticism";3;3;0;"022 044 045";"1";"";""
